Node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,NodeType
RAB3D,0.028007556,-0.0688905,0.10640291,0.24713786,0.38442835,0.11451396,0.33745977,-0.26338685,-0.19334444,0.16360995,-0.21536677,-0.07870969,-0.19841942,0.18002312,-0.26827797,0.27348456,-0.09609569,-0.29229125,-0.34507725,0.10163711,-0.13572046,-0.1790439,-0.32594424,0.036549233,-0.077076495,0.08432506,-0.11629499,0.056697413,0.06514821,0.51950794,0.2338127,0.086412996,0.035452235,-0.10542312,-0.18191092,-0.018167868,-0.20317076,0.15463641,0.009101286,-0.21538469,-0.1875422,0.31066227,0.013986088,-0.14586866,-0.09073086,0.034643363,-0.113190964,-0.20074467,-0.11024949,0.36598605,0.21207121,-0.2715094,0.4609122,0.17759337,-0.037253257,0.06915259,-0.017039433,0.1866146,-0.19864966,-0.06325281,0.07937529,-0.0075672735,-0.28552178,0.14856376,0.052358944,0.3291685,-0.024881152,0.048046414,0.08437049,0.10930241,-0.10723459,0.3794036,0.08936338,-0.13184434,-0.20936568,-0.08798854,0.027874403,0.13990812,-0.053388443,-0.23281193,-0.088599965,0.26113695,0.13603297,-0.16155322,0.11674578,-0.09123529,0.16462551,0.0379645,-0.11840663,-0.20868671,0.20776951,-0.20488574,0.015317517,-0.11860668,0.015743583,0.19633615,-0.2514979,0.038590018,0.38548517,0.059340704,-0.023978004,-0.23237632,0.08293231,-0.113561355,-0.009618229,-0.24452576,-0.013902338,-0.112311564,0.1145879,0.011750255,0.15387547,-0.024984801,-0.22394742,0.03083815,0.111575074,0.102768734,0.27097276,-0.9530427,0.01946537,0.11680007,-0.03506981,-0.051632572,0.098041184,-0.43960276,-0.10342699,-0.09694134,-0.033233125,-0.05736862,PCG
USP47,0.74641025,-0.24368925,-0.2435752,0.3497009,-0.28810352,0.010177764,-0.20629339,0.14486358,0.17799167,-0.22543335,0.09930547,-0.078640275,-0.2254545,-0.17484926,0.39348948,-0.13048454,-0.23209323,0.14155352,0.08329037,-0.2402308,-0.21233228,0.10551949,0.2036947,-0.027629869,0.015068408,-0.0030379929,0.19870529,0.13930099,0.10384546,-0.06824423,-0.046278186,-0.27789643,0.074341916,-0.005254644,-0.21342145,0.17523825,0.16739202,-0.5645111,-0.008656257,0.01403598,-0.07630027,0.60147184,0.012635038,0.062730044,-0.24801779,-0.25920045,0.090375125,0.044229835,-0.16474041,-0.14105952,-0.1992754,0.11955587,-0.05130461,-0.022311747,-0.45489588,-0.16166607,-0.01682836,0.084357925,-0.0643166,0.1470786,-0.044398498,0.27714434,-0.13642931,0.36233866,-0.025877122,-0.18245463,-0.01910125,0.015430566,0.18200935,0.28264785,0.07057826,-0.19020054,-0.040047187,-0.17303367,-0.5186092,-0.18569632,0.2471523,-0.049948845,-0.02120648,-0.025562711,-0.23833156,-0.16200905,0.08108224,-0.034865048,-0.03689014,0.07992039,0.057918765,-0.31680188,0.0388231,-0.08832422,0.3508669,0.06942505,0.15129706,0.107019424,0.104296125,0.1996271,0.12962346,-0.16545826,-0.004261549,0.066736825,0.025297396,0.09250037,0.11774425,0.1397768,0.30633944,0.29545107,-0.021824216,-0.177909,-0.117416896,0.14861022,-0.15514606,-0.052989926,-0.16047566,-0.054404445,0.40803742,0.53911036,0.07651628,0.0073289545,0.32431635,0.21087663,-0.092036836,0.032211084,-0.29952765,-0.08319413,0.38511866,-0.024374649,0.011489464,0.3458602,PCG
KDM1B,-0.1577039,0.35970217,-0.42312032,-0.17894016,0.041662164,-0.054099042,-0.08458623,0.19980577,-0.3036006,0.21268514,0.03946474,-0.15776862,-0.14737205,0.004723282,-0.24212272,0.13507831,-0.0033698373,0.1582641,0.29658288,-0.18165031,0.26499557,0.2492084,0.0010082539,-0.09893877,-0.36729246,-0.1155446,-0.002696846,-0.45731437,0.36841032,-0.13025618,-0.062416684,0.3331934,-0.018271009,-0.12211217,0.24945343,0.020704774,-0.12048726,-0.0757413,-0.16917697,-0.31084606,0.10897008,0.017714083,-0.03516907,0.20794016,-0.113450825,0.07737505,-0.11850781,0.40277082,0.16647068,-0.078902215,0.33287916,0.03245918,0.048958473,0.24091125,-0.09972082,0.02171793,0.067154944,-0.03833514,0.0042885765,0.91982335,-0.0419633,-0.21029565,0.20858355,-0.13531323,0.47344014,-0.31989676,-0.086220965,0.37196526,0.17025849,-0.035278063,-0.025774594,0.15182726,-0.0859722,0.10910828,-0.15749347,-0.10001498,0.077365816,0.20096745,-0.03050998,-0.023126809,-0.009886354,-0.083499804,0.12782931,0.112262614,0.1199922,-0.07285216,0.24250245,-0.2799948,-0.122988045,0.38256383,-0.055679083,-0.1735776,0.054731134,-0.045136083,-0.029948078,0.2810106,0.1869346,-0.040652245,-0.72700393,-0.0010380656,-0.30931234,0.14333059,0.08363338,-0.00634244,-0.023788612,-0.39679873,0.1476882,0.17018332,-0.05167676,0.14264315,-0.00012863497,-0.10124859,-0.16598354,-0.12469604,-0.0036880975,0.12933524,0.009551594,0.003798177,-0.033487566,0.12289603,0.14236465,-0.10589781,-0.0800312,0.020962605,-0.17996813,0.20664829,0.15538226,0.5458247,PCG
SNCAIP,-0.26345986,0.008663781,-0.109109186,-0.04314332,-0.14818296,0.2331461,-0.13352157,-0.0792615,-0.40749308,0.2070407,-0.037564192,0.11786478,-0.21763775,0.05232485,-0.34582254,0.2764651,-0.13816532,-0.056166694,0.25439176,0.058809005,0.117519975,0.1523688,-0.21898228,-0.1347682,0.13083456,0.115316205,0.87735295,0.025933038,-0.112030484,-0.06907423,0.2927592,0.6922892,-0.13121338,0.17615816,0.6106965,-0.10665746,-0.06724929,0.047269695,0.22947015,-0.30723757,0.01155713,-0.07842528,-0.06746982,0.09198821,-0.34594795,0.019977635,-0.11254259,-0.10006494,0.16385184,0.28431463,-0.2858446,0.033441756,0.004407367,0.12985586,-0.09003749,0.25784495,-0.3918996,-0.33291113,0.06346694,0.17772152,-0.014431607,-0.079026066,-0.675396,0.20448233,-0.2649646,0.0013157948,0.01811261,0.10213085,-0.026829537,0.007019303,-0.2431822,-0.011892318,0.064361505,0.3933901,0.21241267,0.25911525,-0.064797185,0.085368276,-0.17571151,-0.06989871,-0.094155535,-0.37356558,-0.5441738,-0.2251769,-0.18184228,0.037710197,-0.24008822,0.008633268,-0.13794492,0.039103255,0.025754921,0.0115187615,-0.41225678,-0.09309878,-0.048167877,0.15503632,0.20944694,0.014952815,0.29688627,-0.09775828,0.24771103,0.040824536,-0.02207902,0.1996471,0.2346985,-0.224678,-0.3182292,0.1504298,-0.11910844,-0.105042964,0.14461522,0.36321446,-0.08027085,-0.48634252,0.20296031,0.1942243,-0.11043991,-0.20399888,0.12800305,-0.16966408,0.20438536,0.05232578,-0.016723424,0.2796636,0.20711082,0.09091926,-0.089211784,-0.22228706,PCG
LGMN,0.08382843,0.041990608,0.07388751,0.1062419,-0.66156024,0.062283024,0.2786802,-0.053397894,-0.2213461,-0.17022541,0.38172352,-0.036154192,0.3283475,-0.20651355,0.29106766,-0.101192765,0.04779832,-0.036196873,-0.13501954,-0.0036989038,-0.14045401,-0.044591658,-0.44847196,0.03157546,0.2734169,0.029872827,0.16717961,0.31861845,0.6173793,0.42638054,0.15152863,-0.14000118,0.055566084,-0.10041031,0.14424364,-0.062386062,0.18955642,0.16034292,0.068751834,-0.17592311,0.04075382,-0.08476927,-0.09078211,0.34841427,-0.07896298,-0.17738393,-0.10992297,-0.046322256,0.091842726,0.12896585,0.11178424,-0.2913822,0.062244046,-0.025964728,0.26740146,-0.27849007,0.025521135,0.09913188,-0.16262706,-0.024547644,-0.4159211,-0.12039313,0.3802509,0.006688211,-0.05696121,0.17356169,-0.065627985,0.08981853,-0.102544494,-0.1849908,0.33214828,0.14276,0.060624484,-0.21719255,-0.1153112,-0.094684616,-0.30274993,-0.30305904,0.4299538,-0.1279231,-0.26949647,0.254389,-0.05970885,-0.13618606,-0.044302166,-0.23908123,0.23185454,-0.25243282,0.058600012,-0.20514381,-0.013368264,0.09521528,0.15011266,0.20290416,-0.20584674,-0.022553103,0.025984205,0.3266795,0.20239018,0.071909495,-0.016739186,-0.012785506,0.26799175,0.109163046,-0.26087406,-0.1735361,0.11898521,0.26937422,0.17718741,-0.22439119,-0.11341957,-0.11844592,0.2629023,-0.13078228,-0.15358292,-0.23084973,0.15937157,-0.037186287,0.05531174,-0.12316409,-0.07527693,-0.02403627,-0.25770375,0.029441573,-0.3413228,-0.19900955,-0.064948305,-0.1932086,PCG
BPY2C,0.14782809,0.021981513,-0.010858777,-0.15763451,0.124927886,0.24285433,0.04450054,0.033566095,0.116900176,0.2776351,0.033917304,0.049641192,0.13332552,0.45342594,-0.1132125,-0.029270383,-0.27789712,-0.29390863,0.056284744,-0.2626118,0.10162851,-0.03118905,-0.00088519393,0.3020558,0.079293884,-0.026108816,0.25833872,0.051693648,0.35122606,0.18073586,-0.121403635,-0.057149075,0.047092304,-0.17432876,0.014433169,-0.22761612,-0.20407684,0.06413917,0.2796219,0.114528954,-0.14436,-0.18188491,-0.12953277,-0.051005706,-0.51926124,-0.046096355,0.096028835,0.19199347,-0.33807808,0.051460452,-0.08249785,0.06290644,0.13185619,0.10051603,-0.2550214,-0.5155892,0.104898006,-0.1443997,-0.117358215,0.10003781,0.23314895,0.063775696,0.2850666,0.29019567,0.04242574,0.029249223,0.027436662,-0.038396075,-0.002079662,0.1167446,-0.05053263,-0.29245615,0.16690354,-0.12025103,0.19600996,-0.1655656,0.0084785875,-0.19300692,-0.03586972,-0.17660014,0.14530171,0.22614548,0.05696754,-0.32766992,-0.08019999,-0.044770584,-0.1594006,0.4432611,0.29000106,-0.06948621,0.38135755,-0.12399683,0.13290839,-0.024647836,-0.037483323,-0.17424633,0.23149244,0.13359165,-0.12881443,0.36667407,0.08322248,0.4329357,-0.16894278,0.27916285,0.12431379,0.01317567,0.028730402,-0.3285957,0.01832916,-0.3109447,0.358304,-0.03877399,-0.18824229,0.30553287,0.4348316,-0.22815639,-0.2161348,-0.002298119,-0.16366395,0.15877056,-0.25844488,0.05623899,-0.18709151,0.15415406,0.053599592,0.07170189,-0.3934045,0.1394948,PCG
SKA2,0.14423575,-0.08818458,0.031514946,0.10852492,-0.15211259,0.009415687,-0.040230386,0.03836008,0.012888632,0.5460394,0.2092465,0.29751036,-0.11944474,-0.12277057,-0.22788243,-0.14526421,0.120745406,-0.07780431,-0.0681129,0.2847313,0.15905787,0.006911245,0.14191607,0.014789775,-0.05694891,0.14734161,-0.30855805,-0.115038194,0.077134244,0.024257716,-0.03660225,-0.32559407,0.43199286,-0.14762317,-0.27001402,-0.21433222,0.22377223,0.13980266,0.1057252,-0.44669932,0.10618676,-0.033904232,-0.11887967,-0.015107423,-0.3044517,0.023148827,-0.13238984,0.52014077,-0.06333893,-0.32393909,-0.23028825,0.5406177,0.122697696,0.49068522,0.29421353,0.23330612,0.16876224,0.28777382,-0.043198466,-0.030160125,0.07549118,-0.23236898,-0.053676948,0.17918135,0.46388686,0.19259097,0.07878572,-0.26176023,-0.12151427,-0.20384613,-0.056381196,0.06258016,-0.06248043,0.4158121,0.04453783,-0.40943938,-0.069885425,-0.050946843,-0.4213128,-0.039794754,0.32345405,-0.36800927,-0.13467589,0.054401178,0.16812873,0.4212083,0.4954144,-0.06422889,-0.16023694,0.025270674,-0.25206617,-0.50131506,0.017537482,-0.029128183,0.16829987,-0.3822914,-0.116693944,-0.1344999,0.07816825,0.26157808,-0.33495894,0.14252856,0.013697725,0.09924368,0.08436173,0.050279945,-0.072320275,-0.10031876,-0.08539909,0.27312773,0.48552376,0.23898317,0.29398045,-0.4345963,0.26240608,0.24656355,0.26232544,0.09285251,0.06327711,0.17984477,-0.23180017,0.23021866,-0.25139236,0.14659472,0.25104585,0.09674663,0.15660071,0.16982846,PCG
VOPP1,0.059230227,-0.057613716,0.06506363,0.08045568,-0.17524719,-0.115665875,0.1027996,-0.15061072,-0.13499255,-0.13215259,0.20727761,-0.26835996,0.009131188,-0.18164018,-0.009895284,-0.07637768,-0.2164863,0.045077063,-0.10092123,0.09542482,0.06765965,0.04735831,-0.15438983,-0.1594459,-0.2142354,0.023201238,-0.037748422,-0.29554775,0.06616823,0.22404331,-0.006448243,-0.22340061,0.036233533,0.0032205149,-0.18786262,1.0144371,-0.027723664,0.41158468,-0.18933119,-0.19662012,0.22169395,-0.18586682,0.03431489,0.20028372,-0.16296144,-0.5011847,-0.015666613,-0.1943463,0.15657717,-0.27545753,-0.5373837,-0.035763614,0.116081774,-0.09275388,0.3304362,-0.10945265,0.2893605,-0.13409822,-0.09074431,-0.108691655,0.000765495,0.03361655,0.070713155,-0.06245514,0.07761509,-0.12532154,0.08260161,-0.07369345,0.29046443,0.14938134,0.06257979,-0.12668274,0.1985542,-0.03586727,-0.15339349,-0.12805505,0.044380657,-0.06396455,0.17208442,0.14280951,-0.00091971946,-0.32887527,0.025126612,-0.0870648,0.025595482,0.021879777,-0.13349237,0.038628552,0.084952064,-0.24993859,-0.18793501,-0.27456436,0.20716785,-0.27692866,-0.097176015,-0.1147519,-0.13089786,-0.0875635,-0.075149715,-0.08649977,0.22946702,-0.05364902,0.103798226,0.13774717,-0.13692074,-0.13536756,-0.3296889,-0.2940257,-0.26821202,-0.370953,0.15594247,-0.15752725,0.19698732,0.19594322,-0.048246633,-0.16498269,0.25773185,0.17148486,-0.17343609,-0.08685496,0.5540035,-0.039658852,0.1217508,-0.09928253,-0.16157666,-0.17439373,-0.20630904,-0.06411288,PCG
PIM2,0.105701126,0.07899287,0.001503652,-0.0062059904,0.52335554,0.40549666,0.095559604,0.20435828,-0.17846912,0.31171128,0.1710083,-0.08181809,0.051390655,-0.0052382182,0.2374282,0.10694727,-0.08417596,-0.18040407,-0.05069438,-0.13542195,0.08482414,0.14063038,-0.7149664,0.093132906,0.20874463,0.15291886,0.023483071,0.188855,0.008434817,-0.08301368,0.10512876,0.35710648,0.23896648,-0.029996626,0.16153677,-0.24068697,-0.10278618,-0.13230042,-0.037605077,0.011289382,0.13114718,-0.20220585,-0.24641536,-0.09142824,-0.2726386,-0.06698302,0.044935495,0.11570012,0.08608336,0.056235492,-0.06332057,-0.27953482,0.022473486,0.50814134,0.013690538,-0.19130693,0.12227327,-0.18331984,-0.1529698,0.42842457,0.0005754164,-0.15324177,-0.011200166,-0.13837321,0.038159166,-0.17943782,0.01223161,0.1702689,-0.48283398,0.2105312,-0.03898215,0.014618611,0.11195048,1.1118499,0.7113883,0.24456711,0.1441472,0.084223725,-0.08280075,0.07800348,0.1405137,-0.14273708,0.06490587,-0.09818702,0.048274316,0.12670617,0.20918906,-0.06328125,-0.28393134,0.10542801,0.098628044,0.14362387,0.096584626,-0.04427932,0.11389032,0.01290832,0.09418316,0.27520114,0.21501443,-0.03605989,-0.057734475,0.066091076,-0.075677514,-0.016031066,0.121665664,0.046162087,0.05401733,-0.49295667,-0.030094601,0.33347118,0.026653716,-0.031865004,-0.22519016,0.13705927,0.017783932,-0.029202618,0.0063340524,0.07789441,0.0024853202,-0.19146967,0.0131696705,0.24127634,-0.0789161,-0.28675818,-0.56882185,0.12533396,-0.22977616,0.19947042,PCG
CFAP45,0.1534385,0.047765207,-0.12825488,-0.21575885,0.05228945,0.10465971,-0.009788041,-0.9303295,0.37978813,0.1219696,-0.03266104,0.06394884,-0.18044293,0.008982914,-0.05837403,-0.0561256,-0.32206208,-0.10066248,0.09386379,0.12241145,-0.111216515,-0.26410055,-0.028481457,-0.040538076,0.015967656,0.18447453,-0.0069543226,0.050378617,0.14769755,0.18042332,-0.092860654,0.05887878,0.048855916,-0.17745389,0.10601655,0.017424392,-0.07133388,-0.15458679,-0.101227574,0.10821565,-0.0077442527,-0.24885593,-0.14896129,0.06993268,0.45769924,-0.22020319,0.038354184,0.2273896,-0.25317565,0.017087478,-0.33300704,-0.055062246,0.16797408,-0.029605536,0.065340295,4.158476e-05,0.16327016,-0.12082691,-0.15260929,-0.04559344,-0.0790514,0.16240622,-0.09208435,0.031458873,-0.076398686,-0.18532221,0.10289971,-0.22261272,0.20637207,-0.010442495,-0.3999948,-0.39123097,0.0701463,-0.166733,-0.10865359,-0.16013764,0.10763271,0.21079758,0.19449112,0.24741416,0.18635087,0.3831565,0.048888747,0.1976841,0.03805099,0.119758986,-0.082329616,-0.11136753,-0.2558411,0.032387313,0.02623578,-0.07972655,0.18295318,-0.14836758,-0.050287697,-0.2504164,0.35068104,0.30699,-0.03740045,0.07075105,-0.21315691,0.11511176,-0.21245854,-0.08745337,0.10307854,0.65980434,0.04670976,-0.16640289,0.2877187,0.08937635,0.3678608,0.06410327,0.29520684,-0.09866546,0.2873313,0.5323668,-0.25892624,0.11031383,-0.16613173,-0.14936812,0.00696388,-0.02078446,-0.08196164,0.16921358,-0.109420575,-0.0708791,-0.34281924,0.20052049,PCG
TNKS2,0.11429956,-0.0955661,0.13256268,-0.09949479,0.3690855,-0.25150812,-0.002917989,0.048773266,0.5795722,-0.2888182,-1.2365482,0.6375095,-0.044119563,-0.7150526,-0.13239513,0.29996204,-0.17642345,0.29066613,0.49105307,-0.25261524,-0.16621059,-0.6164858,0.030936625,0.4661345,-0.019477315,-0.24367741,0.4365875,-0.30206203,0.5354454,-0.4515098,0.006621874,0.03851363,-0.19489093,0.2357138,0.43898943,0.30220369,-0.31447676,-0.88457155,-0.41761315,0.108864784,-0.04544074,-0.07306622,-0.37501085,0.46452457,0.47572842,0.1305985,-0.2095677,-0.7138014,-0.6572745,-0.34192988,0.2618609,-0.030723333,-0.0135213,0.1984671,-0.27829388,0.3323049,-0.41153917,-0.1622052,0.14242736,-0.16733757,-0.17819218,-0.5823662,-0.14095688,-0.22167228,-0.14167145,0.15508641,-0.31422955,-0.0849506,-0.16800593,0.3698194,-0.37161866,0.29920435,0.041512627,-0.007735879,-0.10288282,-0.6604744,-0.31668884,0.3318559,0.14728424,-0.09963338,0.56408465,-0.6531313,-0.35107076,-0.2698059,0.71825117,-0.45288217,-0.35948375,-0.011657634,-0.010450438,-0.05296667,-0.84644884,0.39881006,0.20956433,-0.08052293,0.24802975,-0.16073957,-0.18719178,-0.2943982,0.6850664,-0.9682422,-0.39886913,0.1963297,0.12948665,-0.14326987,-0.073565796,-0.38638422,0.14397603,-0.39449006,-0.5250735,0.15373948,0.07977257,0.04969507,0.12895013,-0.043277495,-0.39469627,0.30438724,0.40542576,-0.24222149,0.03986304,0.42090595,-0.6072206,0.15628307,0.7301292,0.5833493,0.051218458,-0.22432962,-0.46618327,-0.016013833,PCG
VASH1,-0.5476705,-0.6043911,0.3853552,0.051667023,-0.031951588,-0.3815592,0.17037505,-0.23232856,0.06269536,-0.7379815,0.00822805,-0.22677113,-0.016786898,-0.5469401,0.30111432,0.012195136,-0.5423111,0.38137332,-0.011172831,0.39105144,-0.118873246,0.40675384,-0.3647448,0.059331648,0.027952716,-0.4422436,1.800688,-0.546269,-0.15791394,0.029302835,-0.08243552,-0.17794591,0.24797355,0.033044964,0.044124283,-0.36740953,0.33424556,0.07730251,-0.20570868,-0.39464048,0.17877744,-0.0009962895,-0.054019377,0.07331805,-0.7306766,-0.180629,-0.17235574,-0.31379637,0.09618494,-0.28153518,0.17177776,0.15844019,-0.5115367,-0.1310275,0.119670086,0.80117726,0.103563,0.10825134,0.08412449,0.77009493,1.0780476,-0.3034664,-0.41893482,0.29922068,0.010908541,-0.21009432,0.13493659,0.38312232,0.2636235,-0.10064585,-0.9508906,-0.031142596,0.018388763,0.113340326,0.31926268,-0.05021802,-0.54152405,-0.1336243,-0.061935507,-0.23329927,0.15820414,-0.1641499,0.0115957055,-0.005248923,-0.15350534,0.07135191,-1.1747749,0.08383751,0.23290803,-1.1328148,-0.04868069,-0.6531829,0.27691403,-0.019088503,0.37698683,0.012606571,-0.20721489,0.5925008,0.7508304,-0.3785146,-0.10050641,0.13546014,0.18831107,0.8051869,-0.7085201,0.017012935,0.025387311,-0.121198215,1.0328438,0.004225072,0.19204794,-0.47646514,-0.09737255,-0.080491915,0.17652401,-0.09480447,-0.042212628,-0.08553057,0.17442742,-0.34975782,-0.006472696,0.21705616,-0.2779147,-0.12623027,0.16999474,0.31099838,0.018287897,0.11675992,PCG
FLOT2,0.3820464,0.05731418,0.082496636,-0.83390963,0.14558482,-0.08531649,0.6233514,0.18549486,0.20081624,-0.025444683,-0.018344479,-0.13779257,-0.13540772,0.110416695,0.014218254,0.40491566,-0.12011928,0.10471273,0.40012833,-0.34430236,0.54218656,0.023497364,-0.14874327,-0.298204,-0.24459194,0.060579807,0.04909093,-0.06878942,0.28215185,-0.28436583,0.08191773,-0.19781418,0.11229006,0.019291535,0.041956317,-0.055768736,-0.16113797,-0.050593216,-0.13509846,0.037314292,0.09276744,-0.079754844,-0.59007734,-0.31721136,-0.04777099,-0.16023871,0.10772772,0.36627048,0.02244136,0.2309532,0.34624577,0.093772545,-0.5534854,-0.06862283,0.0015791996,-0.10093647,0.08368796,0.021794831,0.21530457,-0.0018184804,-0.29420704,-0.2943045,-0.22977602,0.049259022,-0.16986395,-0.20991811,0.060615495,-0.009134531,0.20337619,0.4225159,-0.5251556,0.046516474,0.43030035,0.032128673,0.060955234,0.16667439,0.21172456,0.25412467,0.15906775,-0.6240052,0.07476308,-0.037485883,0.08361292,0.14827012,0.20687686,-0.27103636,-0.09948681,0.3237722,0.099150136,-0.16097845,0.20849846,0.10905894,-0.04232144,-0.13967057,-0.19069546,0.050454415,0.02756358,0.21258393,-0.038834788,0.18545018,-0.09619442,-0.0059944475,0.305425,0.39654437,0.1153646,0.33873472,0.10552337,0.13723448,-0.21103388,-0.12061668,0.040021706,0.06504975,-0.11640439,0.20900998,0.21097994,-0.1524156,0.13433698,0.3765743,0.17827295,-0.009146211,0.109773904,0.19118617,-0.3196141,0.033506375,-0.17440288,0.18711063,-0.17711566,0.030137878,PCG
RCCD1,-0.21737306,-0.17523655,-0.031657,0.19893835,0.059529614,0.068865836,-0.22237116,0.22512475,0.049696494,0.17925669,0.21035741,-0.0770835,0.23777449,-0.23616563,0.01134792,-0.008219731,0.02078584,0.060619164,0.019394845,-0.23391418,0.14074107,-0.2821743,0.25861588,0.7362402,-0.17509012,0.04857557,0.051183447,0.15698625,0.008817566,0.10767541,-0.14808437,0.06320524,0.4220753,-0.38727227,0.08092778,-0.26908952,-0.053622067,0.21123146,-0.38659143,-0.1533151,0.060935616,0.46406117,-0.06294394,0.091752045,-0.09219729,0.0324715,0.39835942,-0.06959776,0.471446,-0.30226257,0.24232915,-0.14967185,-0.05082743,0.20985854,-0.06053617,-0.07242491,0.18196212,-0.29875603,0.123553716,0.014971677,0.06670512,-0.07174156,0.00029250595,0.44547567,-0.116245046,0.066804,0.078592256,0.47008535,-0.059339087,0.30062875,-0.12930718,-0.17305784,0.0151694855,-0.16565791,0.106579594,-0.094361976,0.07084497,0.061218042,-0.067627385,-0.011784806,-0.39085618,0.26921898,-0.14390248,0.028536558,0.26180893,0.0030093042,0.25917625,-0.050104935,0.12572739,-0.0051119695,-0.08152572,0.39520547,-0.09854758,0.07371926,-0.7933841,0.13059805,0.075734034,0.07837886,0.11621703,0.042504556,-0.05166592,0.028244238,0.014208928,0.04190389,-0.0006661866,0.06328664,-0.17131458,-0.11856942,-0.15656993,0.32527652,0.03876338,-0.15614626,0.34854162,-0.2101202,0.13230963,0.21849301,-0.33991563,-0.13758285,0.040965166,-0.101367176,0.1224101,-0.07061687,-0.038830735,-0.09495993,0.012348915,0.0019255329,0.121637486,0.13628507,PCG
PHF6,-0.5197469,0.2634637,-0.06857136,0.11087628,-0.2373618,-0.18246105,-0.037046805,0.07689877,0.19315499,0.31202236,0.12690789,-0.04192034,-0.058628276,-0.20478977,-0.21533085,-0.29350972,0.16816592,0.1173998,-0.2216974,-0.17756568,0.0008807502,-0.17312327,-0.08331865,-0.08793249,-0.079085216,0.018236281,0.2245143,0.06560036,0.1323954,0.08129027,0.29267994,0.05480761,-0.10127358,-0.15301597,0.038790017,0.60125124,0.20876642,0.12074161,0.14567183,0.1734306,-0.011456854,0.19917941,-0.015459803,-0.2899543,0.27403268,-0.046402417,-0.21969974,0.2932489,0.088885784,-0.120248124,-0.09680922,-0.24922495,0.19629072,0.44733253,0.07671417,0.13138966,0.02149781,-0.23193032,0.26576024,0.032589495,-0.0031729075,0.0031868734,-0.1690814,0.29416713,-0.23841983,-0.10272067,-0.12778984,0.11738486,-0.21138358,0.405179,-0.060045242,-0.31171876,-0.051638503,0.08390297,0.062315665,0.22614317,-0.0043575284,0.15242489,0.011353522,0.16623056,-0.13701396,-0.24037622,-0.052726146,-0.04994182,-0.08082588,-0.3127825,0.42386863,0.24813734,-0.033169065,0.027373394,0.4510074,-0.19600244,-0.15165931,-0.12747934,0.17960663,-0.19439697,0.119634755,-0.19863527,0.21157908,0.07000661,0.096325934,-0.08196111,-0.6041029,-0.17381921,0.105410405,-0.1216498,0.0910497,-0.114030905,0.0784718,-0.35398722,0.18684384,0.06169916,0.3220051,-0.24449502,0.33015874,0.11280218,-0.37440112,-0.32954964,0.03149623,-0.032189257,0.2545364,0.08291547,0.06936157,-0.054025535,0.13562538,0.19267523,-0.23407838,0.30138898,PCG
B3GNT5,-0.13123538,-0.14802834,-0.29335758,-0.016389657,0.030603418,-0.017161332,0.19276811,0.12604488,-0.17346951,-0.26195824,-0.20649996,-0.124408156,0.5007665,0.035699833,0.27179557,0.041873645,-0.010990728,0.19005936,0.011369319,-0.027823439,-0.011145027,0.015255685,0.114552975,0.1159392,-0.38269174,0.02139668,0.017047655,0.2420694,-0.15249589,0.24940258,0.15671308,0.02590827,-0.18049847,-0.0016328023,-0.18001403,0.075441495,-0.10437025,0.26096046,0.20546202,-0.18436517,-0.013607334,0.13937567,-0.0148631055,-0.09089143,-0.0046653715,-0.11311863,0.05585134,0.047024384,-0.012699861,-0.12732714,0.21785183,-0.2963896,0.19467454,0.34494498,-0.00022403692,-0.12521838,0.15545106,-0.083119646,-0.029539814,0.2183325,0.17481932,-0.1688566,0.081637636,0.08113058,0.119810335,0.08854124,-0.051648296,-0.10358642,0.18181618,0.17881833,0.11868534,-0.11624201,0.08130353,0.3446971,0.18395908,-0.40632954,0.027959289,-0.107673176,-0.41234782,-0.02309908,-0.21359761,-0.08755165,0.2934488,0.09499157,0.030295184,-0.07935909,-0.20850238,0.6831712,0.084784456,-0.3059753,0.35835752,0.2681653,-0.060314175,-0.13247024,0.045919348,0.1340657,0.06976837,0.18157785,-0.08202873,0.09668451,0.12671508,-0.28154847,-0.29565248,0.2586332,-0.08266732,0.41459444,-0.2084606,-0.012993254,0.2869693,-0.122480474,-0.3039657,-0.09262173,0.10206407,0.03103193,-0.3351648,0.07421843,-0.09201565,0.27758172,0.0012042196,0.26465893,-0.011930454,-0.2850804,-0.094073184,0.38918728,-0.18655035,-0.14414331,-0.6272122,-0.05472949,PCG
